1, 57.6181293215
2, 51.3688772656
3, 45.4170887845
4, 9.07749068715
5, 24.3237549412
6, 96.0602009511
7, 84.3541816358
8, 114.95283808
9, 52.7523557605
10, 100.687694279
11, 117.07478699
12, 116.837723045
13, 145.847173073
14, 98.2652921852
15, 72.6020345899
16, 89.522361142
17, 90.5970752564
18, 82.0824646764
19, 159.375131185
20, 174.247713869
21, 132.845437124
22, 126.575467137
23, 109.521578517
24, 192.354593547
25, 198.901448586
26, 139.009608845
27, 142.325005156
28, 178.855781075
29, 175.674857163
30, 229.907856812
31, 249.591064818
32, 205.673897178
33, 210.425089169
34, 259.174551215
35, 251.818255881
36, 195.171257994
37, 238.376270682
38, 214.404408909
39, 301.703945729
40, 267.158946597
41, 250.40380734
42, 293.510873027
43, 284.783196622
44, 309.080186799
45, 307.6388567
46, 301.412742755
47, 278.771032724
48, 288.181222282
49, 298.50465031
50, 300.697052763
51, 335.250380423
52, 307.584733201
53, 316.21899647
54, 343.667862615
55, 324.716643205
56, 412.315694602
57, 388.182535338
58, 416.870399516
59, 349.048515114
60, 384.178700165
61, 393.355740367
62, 388.536899418
63, 473.334806828
64, 425.195251006
65, 475.992739409
66, 400.813955858
67, 457.646405844
68, 444.675198399
69, 495.255446075
70, 455.503163827
71, 493.215990685
72, 493.174029669
73, 521.079392862
74, 527.577644826
