1.04601666109, 1.06455020706
2.11231381743, 4.15698391717
3.00454421258, 9.25090098088
4.0243259002, 16.8652815692
5.37835906177, 26.8517245678
6.42495613908, 36.5966240595
7.21858009175, 51.4727356756
8.58697629809, 68.3899499836
9.17505701667, 84.0668654257
10.5802359312, 101.44425806
11.1746562999, 131.948692601
12.1924899031, 148.628386544
13.1960358694, 169.711170688
14.7399261975, 209.187748639
15.183982011, 246.594429903
16.3411901924, 258.908015267
18.1335575317, 289.293612222
18.3288290331, 329.044659273
20.0670963821, 396.937493497
20.191872844, 418.943424873
22.2139372825, 456.787718203
23.1195011771, 509.831143463
23.7533725714, 562.211617559
24.7381671451, 599.264590378
26.1342170598, 631.493650903
26.7756380121, 689.66499798
28.5026677391, 766.416961201
29.8086119053, 840.90264885
30.3845713504, 892.673039593
31.0874009796, 918.965568831
32.499027364, 969.495362239
34.4996725545, 1042.08094432
35.6044071602, 1113.5136567
36.4429664087, 1267.96242866
35.862108364, 1281.33770393
37.3681847175, 1384.11212871
40.0927803992, 1379.81789823
40.3968843067, 1587.72582308
42.8346956378, 1660.6137932
43.0739313691, 1631.49461118
42.4361852711, 1693.26380895
45.0625099596, 1895.14713319
44.2438756664, 1962.63589441
44.9882119422, 2085.93634224
45.2764341866, 2123.10979186
50.5647848118, 2290.56404007
48.1220534312, 2393.25429409
52.7211918006, 2426.24390478
52.9181405826, 2618.82976219
